file,rss,pss,shared_clean,private_clean,private_dirty,anonymous,file_backed
pmap1.txt,328768,253102,10912,42116,181708,275740,53028
pmap2.txt,316620,246775,11024,42084,181268,263512,53108
pmap3.txt,320808,251043,10872,42256,185436,267680,53128
pmap4.txt,314472,238813,10872,42376,167192,261224,53248
