file,rss,pss,shared_clean,private_clean,private_dirty,anonymous,file_backed
pmap1.txt,310556,302581,10740,43320,256496,256496,54060
pmap2.txt,310284,302279,10796,43464,256024,256024,54260
pmap3.txt,311028,303054,10756,43976,256296,256296,54732
pmap4.txt,313596,305591,10788,43472,259336,259336,54260
