file,rss,pss,shared_clean,private_clean,private_dirty,anonymous,file_backed
pmap1.txt,406904,399083,10520,66668,329716,329716,77188
pmap2.txt,408172,400171,10784,67016,330372,330372,77800
pmap3.txt,407004,399036,10744,66372,329888,329888,77116
pmap4.txt,407408,399454,10720,67120,329568,329568,77840
