file,rss,pss,shared_clean,private_clean,private_dirty,anonymous,file_backed
pmap1.txt,314332,306136,10968,43416,259948,259948,54384
pmap2.txt,322640,314305,11176,43776,267688,267688,54952
pmap3.txt,318508,310181,11160,43704,263644,263644,54864
pmap4.txt,320064,311813,11048,43824,265192,265192,54872
