file,rss,pss,shared_clean,private_clean,private_dirty,anonymous,file_backed
pmap1.txt,314920,244924,11152,43964,177564,259804,55116
pmap2.txt,323788,253792,11204,44188,186148,268396,55392
pmap3.txt,316764,246732,11256,44148,179120,261360,55404
pmap4.txt,315652,245681,11120,43576,178708,260956,54696
