file,rss,pss,shared_clean,private_clean,private_dirty,anonymous,file_backed
pmap1.txt,305280,235372,11132,42292,169616,251856,53424
pmap2.txt,317888,248098,10832,42108,182584,264948,52940
pmap3.txt,322416,252678,10828,42000,187316,269588,52828
pmap4.txt,311812,241901,11020,42192,176204,258600,53212
