benchmarks,perc_not_shareable,perc_shared_clean,perc_shareable_anon,perc_shareable_file_backed
110.dynamic-html,64.35350863544423,34.44842072506613,1.2291893573984751,-0.031118717908822157
210.thumbnailer,60.114217012323415,34.43041779380824,1.006913134956417,4.448452058911933
411.image-recognition,56.84796897166582,3.357932138534223,27.318990537919902,12.475108351880051
504.dna-visualisation,70.73116362015158,17.550899093475998,0.45326200029722097,11.264675286075198
