file,rss,pss,shared_clean,private_clean,private_dirty,anonymous,file_backed
pmap1.txt,397924,389728,11036,65168,321720,321720,76204
pmap2.txt,398500,390110,11360,64760,322380,322380,76120
pmap3.txt,398760,390444,11216,65288,322256,322256,76504
pmap4.txt,391244,382903,11288,64988,314968,314968,76276
